DOY,DOW,year,hour,year_time,year_day,E_V_m_Wank,E_V_m_Wank_valid_obs,Wind_m_s_Wank,NOX_ug_m3_Wank,Vis_km_Wank,temp_no_seasonality
111,6,1978,21,1978.30650684932,1978.30410958904,88,1,1.5,2.2,25.92,-0.761742424242425
111,6,1978,22,1978.30662100457,1978.30410958904,87,1,1.5,1.8,33.73,-0.861742424242425
111,6,1978,23,1978.30673515982,1978.30410958904,85,1,1.8,1.8,36.47,-0.961742424242425
112,7,1978,0,1978.30684931507,1978.30684931507,76,1,2.8,2,36.19,-1.56818181818182
112,7,1978,1,1978.30696347032,1978.30684931507,77,1,2.5,2.1,33.57,-1.66818181818182
112,7,1978,2,1978.30707762557,1978.30684931507,79,1,1.5,2.2,28.95,-1.76818181818182
112,7,1978,3,1978.30719178082,1978.30684931507,83,1,1.3,2.2,25.06,-1.86818181818182
112,7,1978,4,1978.30730593607,1978.30684931507,89,1,1.7,2.2,24.57,-1.86818181818182
112,7,1978,5,1978.30742009132,1978.30684931507,92,1,2.8,2.2,24.1,-2.06818181818182
112,7,1978,6,1978.30753424658,1978.30684931507,93,1,3.8,2.1,24.65,-1.86818181818182
112,7,1978,7,1978.30764840183,1978.30684931507,103,1,3.4,2,26.82,-1.56818181818182
112,7,1978,8,1978.30776255708,1978.30684931507,116,1,2.8,2,25.83,-1.16818181818182
112,7,1978,9,1978.30787671233,1978.30684931507,112,1,2.9,2.5,25.3,-0.668181818181818
112,7,1978,10,1978.30799086758,1978.30684931507,96,1,2.5,3,26.82,-0.168181818181818
112,7,1978,11,1978.30810502283,1978.30684931507,90,1,2.3,2.9,31.68,0.231818181818182
112,7,1978,12,1978.30821917808,1978.30684931507,93,1,2,2.6,36.82,0.431818181818182
112,7,1978,13,1978.30833333333,1978.30684931507,104,1,1.8,2.3,39.56,1.23181818181818
112,7,1978,14,1978.30844748858,1978.30684931507,118,1,2.2,2,43.3,1.63181818181818
112,7,1978,15,1978.30856164384,1978.30684931507,119,1,2.2,1.8,46.01,1.63181818181818
112,7,1978,16,1978.30867579909,1978.30684931507,117,1,2.6,2.7,38.28,1.33181818181818
112,7,1978,17,1978.30878995434,1978.30684931507,122,1,3.2,3.3,30.17,0.831818181818182
112,7,1978,18,1978.30890410959,1978.30684931507,116,1,3.9,2.9,30.11,0.331818181818182
112,7,1978,19,1978.30901826484,1978.30684931507,110,1,4.1,2.8,30.63,-0.168181818181818
112,7,1978,20,1978.30913242009,1978.30684931507,120,1,3.8,3,28.31,-0.468181818181818
112,7,1978,21,1978.30924657534,1978.30684931507,114,1,3.7,2.7,28.55,-0.368181818181818
112,7,1978,22,1978.30936073059,1978.30684931507,105,1,3.7,2.4,30.42,-0.568181818181818
112,7,1978,23,1978.30947488584,1978.30684931507,104,1,4.6,2.4,28.48,-0.968181818181818
113,1,1978,0,1978.3095890411,1978.3095890411,87,1,4.8,2.1,28.25,-1.85643939393939
113,1,1978,1,1978.30970319635,1978.3095890411,87,1,4.8,2,26.64,-2.05643939393939
113,1,1978,2,1978.3098173516,1978.3095890411,89,1,5.2,2.2,23.44,-2.35643939393939
113,1,1978,3,1978.30993150685,1978.3095890411,90,0,5.6,2.2,23.36,-2.55643939393939
113,1,1978,4,1978.3100456621,1978.3095890411,86,1,5.4,2,23.52,-2.55643939393939
113,1,1978,5,1978.31015981735,1978.3095890411,83,1,4.6,2,23.31,-2.45643939393939
113,1,1978,6,1978.3102739726,1978.3095890411,85,1,4,1.9,27.32,-1.85643939393939
113,1,1978,7,1978.31038812785,1978.3095890411,92,1,3.5,1.7,32.85,-0.956439393939394
113,1,1978,8,1978.31050228311,1978.3095890411,99,1,2.9,1.6,32.67,-0.156439393939394
113,1,1978,9,1978.31061643836,1978.3095890411,113,1,2.7,1.9,33.78,1.04356060606061
113,1,1978,10,1978.31073059361,1978.3095890411,128,1,2.3,2.5,38.24,2.64356060606061
113,1,1978,11,1978.31084474886,1978.3095890411,130,1,2.2,2.5,39.5,3.44356060606061
113,1,1978,12,1978.31095890411,1978.3095890411,94,1,3.4,2.2,35.8,2.94356060606061
113,1,1978,13,1978.31107305936,1978.3095890411,106,1,5.3,2.1,29.76,2.34356060606061
113,1,1978,14,1978.31118721461,1978.3095890411,117,0,6.8,2.1,26.17,2.14356060606061
113,1,1978,15,1978.31130136986,1978.3095890411,11,0,7.2,2.2,24.36,2.04356060606061
113,1,1978,16,1978.31141552511,1978.3095890411,-93,0,7,2.4,22.49,1.94356060606061
113,1,1978,17,1978.31152968037,1978.3095890411,NaN,0,5.7,3.1,21.38,1.64356060606061
113,1,1978,18,1978.31164383562,1978.3095890411,NaN,0,4,3.6,19.07,1.14356060606061
113,1,1978,19,1978.31175799087,1978.3095890411,161,1,4.3,3.4,18.77,0.843560606060606
113,1,1978,20,1978.31187214612,1978.3095890411,144,1,5.1,2.7,21.76,0.843560606060606
113,1,1978,21,1978.31198630137,1978.3095890411,118,1,5.2,2.3,24.08,0.643560606060606
113,1,1978,22,1978.31210045662,1978.3095890411,103,0,5.6,2,29.71,0.643560606060606
113,1,1978,23,1978.31221461187,1978.3095890411,95,0,6.1,1.7,39.66,0.543560606060606
114,2,1978,0,1978.31232876712,1978.31232876712,70,1,4.8,1.3,48.57,2.03863636363636
114,2,1978,1,1978.31244292237,1978.31232876712,72,1,3.7,1.2,53.14,1.93863636363636
114,2,1978,2,1978.31255707763,1978.31232876712,74,1,3.5,1.3,53.6,1.83863636363636
114,2,1978,3,1978.31267123288,1978.31232876712,68,1,3.6,1.4,53.35,1.63863636363636
114,2,1978,4,1978.31278538813,1978.31232876712,62,1,3.3,1.4,54.9,1.43863636363636
114,2,1978,5,1978.31289954338,1978.31232876712,63,1,2.6,1.4,56.63,1.63863636363636
114,2,1978,6,1978.31301369863,1978.31232876712,65,1,2.3,1.5,60.18,2.73863636363636
114,2,1978,7,1978.31312785388,1978.31232876712,69,1,2.1,1.5,65.03,4.23863636363636
114,2,1978,8,1978.31324200913,1978.31232876712,80,1,2.1,1.6,70.15,5.43863636363636
114,2,1978,9,1978.31335616438,1978.31232876712,84,1,2.1,1.8,73,5.23863636363636
114,2,1978,10,1978.31347031963,1978.31232876712,85,1,1.8,2.3,71.24,4.83863636363636
114,2,1978,11,1978.31358447489,1978.31232876712,90,1,2,2.9,69.84,5.53863636363636
114,2,1978,12,1978.31369863014,1978.31232876712,114,1,2.6,2.9,71.32,6.13863636363636
114,2,1978,13,1978.31381278539,1978.31232876712,102,1,3.5,2.7,69.73,6.13863636363636
114,2,1978,14,1978.31392694064,1978.31232876712,89,1,4.5,2.7,65.18,5.73863636363636
114,2,1978,15,1978.31404109589,1978.31232876712,NaN,0,4.3,2.9,59.12,5.83863636363636
114,2,1978,16,1978.31415525114,1978.31232876712,NaN,0,5.1,2.9,51.05,5.53863636363636
114,2,1978,17,1978.31426940639,1978.31232876712,NaN,0,5.4,2.7,43.88,4.43863636363636
114,2,1978,18,1978.31438356164,1978.31232876712,38,1,3.6,2.3,43.56,3.73863636363636
114,2,1978,19,1978.31449771689,1978.31232876712,33,1,3.3,1.8,46.76,3.33863636363636
114,2,1978,20,1978.31461187215,1978.31232876712,54,1,3.5,1.5,44.81,3.13863636363636
114,2,1978,21,1978.3147260274,1978.31232876712,71,1,2.3,1.3,44.27,3.13863636363636
114,2,1978,22,1978.31484018265,1978.31232876712,59,1,2.2,1.2,45.99,3.13863636363636
114,2,1978,23,1978.3149543379,1978.31232876712,54,1,2.9,1.3,44.63,3.13863636363636
115,3,1978,0,1978.31506849315,1978.31506849315,57,1,3.3,1.4,45.73,2.34772727272727
115,3,1978,1,1978.3151826484,1978.31506849315,59,1,3.4,1.4,46.15,1.74772727272727
115,3,1978,2,1978.31529680365,1978.31506849315,58,1,3.4,1.5,43.4,1.54772727272727
115,3,1978,3,1978.3154109589,1978.31506849315,53,1,3.6,1.5,43.33,1.64772727272727
115,3,1978,4,1978.31552511416,1978.31506849315,51,1,3.3,1.4,44.33,1.64772727272727
115,3,1978,5,1978.31563926941,1978.31506849315,51,1,2.4,1.5,42.4,2.04772727272727
115,3,1978,6,1978.31575342466,1978.31506849315,53,1,2.2,1.7,39.24,2.84772727272727
115,3,1978,7,1978.31586757991,1978.31506849315,67,1,2,1.8,37.25,3.64772727272727
115,3,1978,8,1978.31598173516,1978.31506849315,90,1,1.7,1.9,38.38,4.64772727272727
115,3,1978,9,1978.31609589041,1978.31506849315,91,1,2,2.3,41.09,4.54772727272727
115,3,1978,10,1978.31621004566,1978.31506849315,73,1,2.8,2.2,43.69,4.24772727272727
115,3,1978,11,1978.31632420091,1978.31506849315,67,1,3,2.3,48.39,4.74772727272727
115,3,1978,12,1978.31643835616,1978.31506849315,102,1,3.7,2.6,50.03,5.24772727272727
115,3,1978,13,1978.31655251142,1978.31506849315,107,1,3.7,2.3,48.24,5.54772727272727
115,3,1978,14,1978.31666666667,1978.31506849315,114,1,2.5,2.3,48.67,5.74772727272727
115,3,1978,15,1978.31678082192,1978.31506849315,105,1,2.7,2.8,50.15,5.94772727272727
115,3,1978,16,1978.31689497717,1978.31506849315,104,1,3.5,3,48.69,5.74772727272727
115,3,1978,17,1978.31700913242,1978.31506849315,117,1,3.9,3.2,43.39,5.24772727272727
115,3,1978,18,1978.31712328767,1978.31506849315,122,1,4,3.6,37.15,4.64772727272727
115,3,1978,19,1978.31723744292,1978.31506849315,120,1,3.8,3.6,33.48,4.14772727272727
115,3,1978,20,1978.31735159817,1978.31506849315,127,1,4.2,3.6,31.37,3.54772727272727
115,3,1978,21,1978.31746575342,1978.31506849315,132,1,4.9,3.8,29.03,3.04772727272727
115,3,1978,22,1978.31757990868,1978.31506849315,123,1,4.4,3.6,28.41,2.84772727272727
115,3,1978,23,1978.31769406393,1978.31506849315,118,1,4.4,2.9,31.65,2.74772727272727
116,4,1978,0,1978.31780821918,1978.31780821918,98,1,4.9,2.5,35.79,1.74431818181818
116,4,1978,1,1978.31792237443,1978.31780821918,94,1,5.1,2.2,39.36,1.84431818181818
116,4,1978,2,1978.31803652968,1978.31780821918,88,0,5.7,1.8,43.35,1.94431818181818
116,4,1978,3,1978.31815068493,1978.31780821918,82,1,5,1.7,46.86,1.74431818181818
116,4,1978,4,1978.31826484018,1978.31780821918,79,1,3.8,1.8,47.58,1.44431818181818
116,4,1978,5,1978.31837899543,1978.31780821918,85,1,3.6,1.9,45.57,1.44431818181818
116,4,1978,6,1978.31849315068,1978.31780821918,100,1,4,1.8,44.32,2.14431818181818
116,4,1978,7,1978.31860730594,1978.31780821918,115,1,3.6,1.9,44.82,3.04431818181818
116,4,1978,8,1978.31872146119,1978.31780821918,127,1,2.8,2.2,45.86,4.24431818181818
116,4,1978,9,1978.31883561644,1978.31780821918,127,1,2.9,2.2,49.23,5.34431818181818
116,4,1978,10,1978.31894977169,1978.31780821918,120,1,3.2,1.8,52.83,5.84431818181818
116,4,1978,11,1978.31906392694,1978.31780821918,119,1,2.8,1.8,54.33,5.84431818181818
116,4,1978,12,1978.31917808219,1978.31780821918,114,1,2.5,1.9,57.54,5.94431818181818
116,4,1978,13,1978.31929223744,1978.31780821918,117,1,3,2.1,60.24,6.64431818181818
116,4,1978,14,1978.31940639269,1978.31780821918,125,1,3.6,2.3,59.91,6.54431818181818
116,4,1978,15,1978.31952054795,1978.31780821918,133,1,3.5,2.4,61.91,6.04431818181818
116,4,1978,16,1978.3196347032,1978.31780821918,137,1,3.5,2.8,66.51,5.74431818181818
116,4,1978,17,1978.31974885845,1978.31780821918,128,1,5.3,3.2,64.08,4.84431818181818
116,4,1978,18,1978.3198630137,1978.31780821918,111,0,7.1,3.3,59.1,3.84431818181818
116,4,1978,19,1978.31997716895,1978.31780821918,105,0,7.3,3.2,58.97,3.14431818181818
116,4,1978,20,1978.3200913242,1978.31780821918,101,0,6.1,2.5,63.44,2.54431818181818
116,4,1978,21,1978.32020547945,1978.31780821918,100,1,4.3,1.8,69,2.34431818181818
116,4,1978,22,1978.3203196347,1978.31780821918,102,1,4,1.7,75.86,2.14431818181818
116,4,1978,23,1978.32043378995,1978.31780821918,102,1,5.1,1.7,83.97,2.04431818181818
117,5,1978,0,1978.32054794521,1978.32054794521,93,0,5.9,1.7,87.94,2.65416666666667
117,5,1978,1,1978.32066210046,1978.32054794521,90,1,4.5,1.6,93.44,2.75416666666667
117,5,1978,2,1978.32077625571,1978.32054794521,81,1,3.5,1.6,97.56,2.95416666666667
117,5,1978,3,1978.32089041096,1978.32054794521,64,1,3.2,1.6,NaN,3.45416666666667
117,5,1978,4,1978.32100456621,1978.32054794521,54,1,2.5,1.6,98.47,3.65416666666667
117,5,1978,5,1978.32111872146,1978.32054794521,47,1,2.6,1.7,92.44,3.45416666666667
117,5,1978,6,1978.32123287671,1978.32054794521,48,1,4.3,1.6,86.81,2.45416666666667
117,5,1978,7,1978.32134703196,1978.32054794521,71,1,4.7,1.5,59.61,1.55416666666667
117,5,1978,8,1978.32146118721,1978.32054794521,90,1,3.2,1.5,32.73,1.15416666666667
117,5,1978,9,1978.32157534247,1978.32054794521,87,1,2.5,1.6,42.22,1.25416666666667
117,5,1978,10,1978.32168949772,1978.32054794521,94,1,2.2,1.8,53.47,2.35416666666667
117,5,1978,11,1978.32180365297,1978.32054794521,106,1,2.3,2.2,54.49,3.15416666666667
117,5,1978,12,1978.32191780822,1978.32054794521,82,1,2.9,2.4,47.47,3.05416666666667
117,5,1978,13,1978.32203196347,1978.32054794521,88,1,3.8,2.3,36.03,2.95416666666667
117,5,1978,14,1978.32214611872,1978.32054794521,102,1,4.4,2.6,26.33,2.85416666666667
117,5,1978,15,1978.32226027397,1978.32054794521,113,1,3.6,2.5,20.91,2.85416666666667
117,5,1978,16,1978.32237442922,1978.32054794521,110,1,3.1,2.6,20.33,2.95416666666667
117,5,1978,17,1978.32248858447,1978.32054794521,202,1,3.4,2.8,21.31,2.85416666666667
117,5,1978,18,1978.32260273973,1978.32054794521,301,0,4,2.8,16.54,2.15416666666667
117,5,1978,19,1978.32271689498,1978.32054794521,NaN,0,5.7,3.1,6.4,0.854166666666667
117,5,1978,20,1978.32283105023,1978.32054794521,NaN,0,6.1,3.2,1,-0.245833333333333
117,5,1978,21,1978.32294520548,1978.32054794521,NaN,0,5.6,2.6,1,-0.345833333333333
117,5,1978,22,1978.32305936073,1978.32054794521,NaN,0,6.3,2.3,1,-0.545833333333333
117,5,1978,23,1978.32317351598,1978.32054794521,NaN,0,5.8,2.4,1,-1.14583333333333
118,6,1978,0,1978.32328767123,1978.32328767123,NaN,0,5.5,2.3,1,-2.02159090909091
118,6,1978,1,1978.32340182648,1978.32328767123,NaN,0,5.6,2.2,1,-2.02159090909091
118,6,1978,2,1978.32351598174,1978.32328767123,NaN,0,NaN,2.2,1,-2.22159090909091
118,6,1978,3,1978.32363013699,1978.32328767123,159,0,NaN,2.2,1.05,-2.02159090909091
118,6,1978,4,1978.32374429224,1978.32328767123,100,0,NaN,2.1,1.07,-1.72159090909091
118,6,1978,5,1978.32385844749,1978.32328767123,38,0,NaN,1.8,9.2,-1.82159090909091
118,6,1978,6,1978.32397260274,1978.32328767123,41,0,NaN,1.7,14.8,-1.72159090909091
118,6,1978,7,1978.32408675799,1978.32328767123,48,0,NaN,1.7,18.48,-1.42159090909091
118,6,1978,8,1978.32420091324,1978.32328767123,50,1,3.3,1.6,20.68,-1.32159090909091
118,6,1978,9,1978.32431506849,1978.32328767123,28,1,3.4,1.4,17.86,-1.12159090909091
118,6,1978,10,1978.32442922374,1978.32328767123,44,1,3.5,1.5,19.73,-0.22159090909091
118,6,1978,11,1978.324543379,1978.32328767123,60,1,3.3,2.5,13.34,0.87840909090909
118,6,1978,12,1978.32465753425,1978.32328767123,62,1,2.9,2.7,20.84,1.57840909090909
118,6,1978,13,1978.3247716895,1978.32328767123,63,1,2.9,2.5,29.52,2.37840909090909
118,6,1978,14,1978.32488584475,1978.32328767123,66,1,2.8,2.4,22.85,2.67840909090909
118,6,1978,15,1978.325,1978.32328767123,68,1,2.2,2.4,18.36,2.07840909090909
118,6,1978,16,1978.32511415525,1978.32328767123,75,1,1.7,2.5,18.4,1.97840909090909
118,6,1978,17,1978.3252283105,1978.32328767123,89,1,1.9,2.5,21.08,2.47840909090909
118,6,1978,18,1978.32534246575,1978.32328767123,87,1,2,2.5,26.98,2.07840909090909
118,6,1978,19,1978.325456621,1978.32328767123,78,1,1.9,2.2,38.41,1.77840909090909
118,6,1978,20,1978.32557077626,1978.32328767123,78,1,1.8,1.9,44.49,1.97840909090909
118,6,1978,21,1978.32568493151,1978.32328767123,77,1,2.8,1.6,47.93,2.37840909090909
118,6,1978,22,1978.32579908676,1978.32328767123,79,1,4.3,1.4,52.32,2.47840909090909
118,6,1978,23,1978.32591324201,1978.32328767123,83,1,4.2,1.5,51.9,2.17840909090909
119,7,1978,0,1978.32602739726,1978.32602739726,NaN,0,4.1,1.7,40.02,1.35075757575757
119,7,1978,1,1978.32614155251,1978.32602739726,NaN,0,4.3,1.7,30.74,0.250757575757575
119,7,1978,2,1978.32625570776,1978.32602739726,57,1,4.1,1.8,41.11,-0.449242424242425
119,7,1978,3,1978.32636986301,1978.32602739726,69,1,3.6,1.8,63.75,0.0507575757575751
119,7,1978,4,1978.32648401826,1978.32602739726,78,1,2.9,1.9,77.52,0.350757575757575
119,7,1978,5,1978.32659817352,1978.32602739726,78,1,2.7,1.8,77.02,0.650757575757575
119,7,1978,6,1978.32671232877,1978.32602739726,81,1,3.5,1.8,70.97,0.950757575757575
119,7,1978,7,1978.32682648402,1978.32602739726,80,1,4.3,1.8,65.25,1.45075757575758
119,7,1978,8,1978.32694063927,1978.32602739726,91,1,4.1,2.5,64.92,2.35075757575757
119,7,1978,9,1978.32705479452,1978.32602739726,105,1,3.8,3.1,79.2,3.65075757575758
119,7,1978,10,1978.32716894977,1978.32602739726,109,1,3.8,2.5,86.67,4.75075757575758
119,7,1978,11,1978.32728310502,1978.32602739726,110,1,3.3,2.1,82.58,5.45075757575758
119,7,1978,12,1978.32739726027,1978.32602739726,86,1,3.3,2.2,85.19,6.15075757575758
119,7,1978,13,1978.32751141553,1978.32602739726,82,1,3.5,2.3,82.1,6.75075757575758
119,7,1978,14,1978.32762557078,1978.32602739726,82,1,3.5,2.6,74.67,6.65075757575757
119,7,1978,15,1978.32773972603,1978.32602739726,92,1,3.6,2.7,69.3,6.25075757575758
119,7,1978,16,1978.32785388128,1978.32602739726,100,1,3.8,2.8,65.1,5.75075757575758
119,7,1978,17,1978.32796803653,1978.32602739726,99,1,4.4,2.8,63.38,5.25075757575758
119,7,1978,18,1978.32808219178,1978.32602739726,103,1,5.2,2.7,62.69,4.45075757575758
119,7,1978,19,1978.32819634703,1978.32602739726,112,1,5.2,2.8,62.53,3.85075757575758
119,7,1978,20,1978.32831050228,1978.32602739726,110,1,4.7,2.7,64.64,3.45075757575758
119,7,1978,21,1978.32842465753,1978.32602739726,97,1,4.7,2.4,69.29,3.55075757575757
119,7,1978,22,1978.32853881279,1978.32602739726,43,1,4.4,2.3,68.73,3.45075757575758
119,7,1978,23,1978.32865296804,1978.32602739726,-3,0,3.9,2.4,65.79,3.05075757575757
120,1,1978,0,1978.32876712329,1978.32876712329,56,1,4.9,2.2,65.72,2.47575757575757
120,1,1978,1,1978.32888127854,1978.32876712329,20,1,5.1,1.9,58.13,1.97575757575757
120,1,1978,2,1978.32899543379,1978.32876712329,-2,0,4.7,1.9,35.36,1.07575757575757
120,1,1978,3,1978.32910958904,1978.32876712329,45,1,4.5,1.9,31.75,0.575757575757574
120,1,1978,4,1978.32922374429,1978.32876712329,86,1,3.5,1.9,46.94,0.575757575757574
120,1,1978,5,1978.32933789954,1978.32876712329,93,1,4,1.7,56.71,0.775757575757574
120,1,1978,6,1978.32945205479,1978.32876712329,93,1,4.8,1.5,70.61,1.77575757575757
120,1,1978,7,1978.32956621005,1978.32876712329,107,1,3.4,1.6,82.49,3.77575757575757
120,1,1978,8,1978.3296803653,1978.32876712329,127,1,2.3,2.1,84.85,4.97575757575757
120,1,1978,9,1978.32979452055,1978.32876712329,141,1,2.4,2.6,89.62,5.67575757575757
120,1,1978,10,1978.3299086758,1978.32876712329,134,1,2.8,2.4,96.77,7.07575757575758
120,1,1978,11,1978.33002283105,1978.32876712329,122,1,3.1,2.1,NaN,7.97575757575757
120,1,1978,12,1978.3301369863,1978.32876712329,140,1,2.8,2.3,NaN,8.27575757575757
120,1,1978,13,1978.33025114155,1978.32876712329,133,1,2.8,2.5,NaN,8.37575757575757
120,1,1978,14,1978.3303652968,1978.32876712329,128,1,3.3,2.6,NaN,7.87575757575757
120,1,1978,15,1978.33047945205,1978.32876712329,136,1,3.3,2.7,NaN,7.37575757575757
120,1,1978,16,1978.33059360731,1978.32876712329,138,1,3.2,2.9,NaN,6.87575757575757
120,1,1978,17,1978.33070776256,1978.32876712329,126,1,4.3,2.8,NaN,5.97575757575757
120,1,1978,18,1978.33082191781,1978.32876712329,106,1,4.6,2.6,NaN,5.07575757575757
120,1,1978,19,1978.33093607306,1978.32876712329,90,1,3.9,2.4,NaN,4.57575757575757
120,1,1978,20,1978.33105022831,1978.32876712329,86,1,4.4,2.1,NaN,4.37575757575757
120,1,1978,21,1978.33116438356,1978.32876712329,92,1,4.4,1.7,NaN,4.57575757575757
120,1,1978,22,1978.33127853881,1978.32876712329,89,1,3.7,1.6,NaN,4.67575757575757
120,1,1978,23,1978.33139269406,1978.32876712329,80,1,3.8,1.6,96.41,4.07575757575757
121,2,1978,0,1978.33150684932,1978.33150684932,67,1,5,1.6,96.41,3.13901515151515
121,2,1978,1,1978.33162100457,1978.33150684932,72,0,5.7,1.5,NaN,2.93901515151515
121,2,1978,2,1978.33173515982,1978.33150684932,75,1,5.1,1.6,NaN,2.93901515151515
121,2,1978,3,1978.33184931507,1978.33150684932,68,1,3.5,1.6,NaN,2.93901515151515
121,2,1978,4,1978.33196347032,1978.33150684932,62,1,3.2,1.5,NaN,2.93901515151515
121,2,1978,5,1978.33207762557,1978.33150684932,48,1,5,1.6,NaN,2.43901515151515
121,2,1978,6,1978.33219178082,1978.33150684932,34,1,4.7,1.6,NaN,2.13901515151515
121,2,1978,7,1978.33230593607,1978.33150684932,12,1,3.5,1.6,NaN,2.13901515151515
121,2,1978,8,1978.33242009132,1978.33150684932,35,1,2.7,1.6,NaN,2.23901515151515
121,2,1978,9,1978.33253424658,1978.33150684932,65,1,2.1,1.7,NaN,2.33901515151515
121,2,1978,10,1978.33264840183,1978.33150684932,35,1,2.1,1.6,NaN,2.13901515151515
121,2,1978,11,1978.33276255708,1978.33150684932,20,1,2,1.8,97.03,2.73901515151515
121,2,1978,12,1978.33287671233,1978.33150684932,133,1,2,2.5,97.03,3.83901515151515
121,2,1978,13,1978.33299086758,1978.33150684932,118,1,2.9,2.4,NaN,4.93901515151515
121,2,1978,14,1978.33310502283,1978.33150684932,95,1,4.3,1.9,NaN,5.33901515151515
121,2,1978,15,1978.33321917808,1978.33150684932,86,1,4,1.9,79.93,5.13901515151515
121,2,1978,16,1978.33333333333,1978.33150684932,90,1,3.3,2,55.41,4.33901515151515
121,2,1978,17,1978.33344748858,1978.33150684932,102,1,5.3,2.6,15.94,3.03901515151515
121,2,1978,18,1978.33356164384,1978.33150684932,107,0,6.7,3.2,3.66,1.63901515151515
121,2,1978,19,1978.33367579909,1978.33150684932,NaN,0,6.3,3.1,3.66,0.639015151515151
121,2,1978,20,1978.33378995434,1978.33150684932,NaN,0,5.8,3.2,1,-0.0609848484848492
121,2,1978,21,1978.33390410959,1978.33150684932,NaN,0,5.8,3,5.22,-0.460984848484849
121,2,1978,22,1978.33401826484,1978.33150684932,NaN,0,4.5,2.8,5.22,-0.660984848484849
121,2,1978,23,1978.33413242009,1978.33150684932,NaN,0,3,3.2,1,-0.860984848484849
122,3,1978,0,1978.33424657534,1978.33424657534,95,1,3.5,3,NaN,-1.47549407114625
122,3,1978,1,1978.33436073059,1978.33424657534,101,1,4.2,2.7,NaN,-1.67549407114625
122,3,1978,2,1978.33447488584,1978.33424657534,97,1,4.6,2.6,NaN,-1.77549407114625
122,3,1978,3,1978.3345890411,1978.33424657534,77,0,6.1,2.4,NaN,-1.97549407114625
122,3,1978,4,1978.33470319635,1978.33424657534,64,0,8.8,1.9,NaN,-2.07549407114625
122,3,1978,5,1978.3348173516,1978.33424657534,56,0,10.2,1.5,NaN,-1.97549407114625
122,3,1978,6,1978.33493150685,1978.33424657534,51,0,8.3,1.5,NaN,-1.77549407114625
122,3,1978,7,1978.3350456621,1978.33424657534,61,0,5.8,1.6,NaN,-1.37549407114625
122,3,1978,8,1978.33515981735,1978.33424657534,69,1,5.4,1.7,NaN,-1.07549407114625
122,3,1978,9,1978.3352739726,1978.33424657534,62,0,6,1.9,NaN,-1.07549407114625
122,3,1978,10,1978.33538812785,1978.33424657534,43,0,7.4,2.1,NaN,-1.07549407114625
122,3,1978,11,1978.3355022831,1978.33424657534,31,0,8.5,2.1,NaN,-1.17549407114625
122,3,1978,12,1978.33561643836,1978.33424657534,32,0,9.1,1.9,NaN,-1.17549407114625
122,3,1978,13,1978.33573059361,1978.33424657534,33,0,8.7,1.9,NaN,-1.17549407114625
122,3,1978,14,1978.33584474886,1978.33424657534,41,0,9.4,2,63.1,-1.07549407114625
122,3,1978,15,1978.33595890411,1978.33424657534,47,0,11.5,1.8,61.02,-0.975494071146247
122,3,1978,16,1978.33607305936,1978.33424657534,52,0,12.9,1.8,65.27,-1.07549407114625
